Date,NR,WR,SR,ER,NER,TOTAL
14-Aug-16,984,838,830,370,47,3069
15-Aug-16,971,800,812,367,45,2994
16-Aug-16,1045,861,864,376,43,3188
17-Aug-16,1046,887,884,355,47,3219
18-Aug-16,1010,857,909,330,47,3153
19-Aug-16,1026,878,923,366,48,3241
20-Aug-16,1035,893,915,380,48,3272
21-Aug-16,1015,900,897,368,45,3226
22-Aug-16,1037,943,926,327,46,3278
23-Aug-16,1045,936,938,370,48,3336
24-Aug-16,1011,912,925,384,50,3281
25-Aug-16,993,875,918,387,47,3219
26-Aug-16,1028,876,901,376,42,3222
27-Aug-16,1011,891,867,388,46,3203
28-Aug-16,987,877,816,390,46,3115
29-Aug-16,957,925,873,392,45,3191
30-Aug-16,960,925,856,404,43,3188
31-Aug-16,940,890,813,404,44,3090
01-Sep-16,939,890,811,393,44,3076
02-Sep-16,976,892,807,391,43,3109
03-Sep-16,1012,907,825,380,45,3168
04-Sep-16,1023,897,792,371,43,3127
05-Sep-16,1068,906,800,363,43,3181
06-Sep-16,1098,968,866,352,46,3329
07-Sep-16,1131,996,897,356,45,3425
08-Sep-16,1147,1033,917,369,46,3512
09-Sep-16,1161,1043,913,376,47,3539
10-Sep-16,1164,1052,901,376,46,3540
11-Sep-16,1133,1017,830,370,45,3394
12-Sep-16,1146,1069,856,373,45,3490
13-Sep-16,1143,1064,842,371,44,3463
14-Sep-16,1136,1027,808,373,46,3390
15-Sep-16,1143,962,796,381,46,3328
16-Sep-16,1138,954,799,383,45,3319
17-Sep-16,1126,919,794,359,44,3242
18-Sep-16,1102,894,791,357,42,3185
19-Sep-16,1117,915,846,382,43,3303
20-Sep-16,1145,928,857,390,44,3364
21-Sep-16,1135,934,818,368,44,3300
22-Sep-16,1084,938,801,379,44,3246
23-Sep-16,1093,943,798,378,45,3255
24-Sep-16,1063,927,803,368,43,3204
25-Sep-16,1025,906,760,342,43,3075
26-Sep-16,1059,940,803,364,44,3211
27-Sep-16,1045,947,826,370,43,3231
28-Sep-16,1043,958,821,362,47,3231
29-Sep-16,1041,970,813,369,45,3238
30-Sep-16,1043,962,819,375,45,3244
01-Oct-16,1054,936,810,390,46,3235
02-Oct-16,1028,881,760,380,46,3095
03-Oct-16,1062,903,828,391,46,3231
04-Oct-16,1058,894,869,399,45,3266
05-Oct-16,1001,878,875,389,46,3189
06-Oct-16,987,879,878,383,48,3175
07-Oct-16,1008,880,897,386,46,3217
08-Oct-16,997,887,865,370,46,3164
09-Oct-16,967,864,809,350,40,3029
10-Oct-16,969,900,795,337,40,3041
11-Oct-16,915,834,804,331,36,2919
12-Oct-16,922,880,838,338,36,3014
13-Oct-16,924,922,839,348,40,3073
14-Oct-16,912,936,854,353,42,3097
15-Oct-16,925,949,870,346,43,3132
16-Oct-16,888,938,841,348,44,3058
17-Oct-16,905,978,891,361,44,3179
18-Oct-16,912,996,907,375,44,3234
19-Oct-16,913,1005,916,375,44,3254
20-Oct-16,893,1001,901,377,43,3214
21-Oct-16,909,1018,900,368,43,3237
22-Oct-16,896,1031,870,369,42,3209
23-Oct-16,876,1003,852,360,41,3132
24-Oct-16,892,1045,884,361,41,3223
25-Oct-16,884,1037,908,360,42,3231
26-Oct-16,885,1040,913,359,43,3239
27-Oct-16,883,1038,898,361,41,3221
28-Oct-16,896,1029,885,365,40,3215
29-Oct-16,884,987,849,362,41,3123
30-Oct-16,823,897,793,353,42,2908
31-Oct-16,784,850,822,357,41,2855
01-Nov-16,799,876,824,362,42,2903
02-Nov-16,828,929,845,352,42,2995
03-Nov-16,837,963,851,350,41,3042
04-Nov-16,852,982,864,351,40,3088
05-Nov-16,856,992,866,339,41,3093
06-Nov-16,826,985,840,324,36,3010
07-Nov-16,833,1006,856,315,38,3048
08-Nov-16,845,1023,881,317,39,3104
09-Nov-16,839,1019,874,318,39,3090
10-Nov-16,835,1025,874,318,39,3090
11-Nov-16,842,1019,874,330,40,3105
12-Nov-16,817,1010,865,324,39,3054
13-Nov-16,791,983,821,313,37,2946
14-Nov-16,800,1007,854,317,37,3014
15-Nov-16,808,1014,866,318,39,3046
16-Nov-16,801,1004,853,309,38,3005
17-Nov-16,800,987,869,315,39,3010
18-Nov-16,800,986,865,315,38,3004
19-Nov-16,797,985,853,310,38,2984
20-Nov-16,765,962,809,301,37,2873
21-Nov-16,786,988,847,311,37,2969
22-Nov-16,802,1012,863,306,38,3021
23-Nov-16,805,1011,868,305,39,3028
24-Nov-16,819,1012,868,296,39,3033
25-Nov-16,806,1010,861,307,38,3022
26-Nov-16,801,1007,849,309,38,3004
27-Nov-16,788,989,816,304,37,2933
28-Nov-16,812,1020,842,310,37,3022
29-Nov-16,811,1029,861,308,39,3047
30-Nov-16,756,1021,854,306,37,2974
01-Dec-16,782,1016,814,307,38,2957
02-Dec-16,801,1006,788,313,36,2945
03-Dec-16,810,1007,772,312,37,2939
04-Dec-16,798,977,740,295,37,2848
05-Dec-16,820,1019,786,298,36,2958
06-Dec-16,845,1023,753,305,37,2964
07-Dec-16,836,1011,797,307,37,2988
08-Dec-16,822,1014,826,308,38,3008
09-Dec-16,846,1015,841,307,37,3047
10-Dec-16,837,1001,826,305,38,3006
11-Dec-16,818,980,780,300,37,2915
12-Dec-16,820,1009,737,304,37,2906
13-Dec-16,842,1008,681,300,37,2869
14-Dec-16,849,1000,723,304,37,2913
15-Dec-16,857,1023,751,300,38,2969
16-Dec-16,866,1016,774,301,37,2994
17-Dec-16,855,1014,782,302,38,2991
18-Dec-16,832,990,754,291,37,2903
19-Dec-16,849,1005,796,300,38,2988
20-Dec-16,864,1013,808,306,39,3029
21-Dec-16,875,1016,835,312,39,3077
22-Dec-16,860,1018,842,313,38,3071
23-Dec-16,859,1022,849,315,39,3084
24-Dec-16,856,1009,840,313,39,3057
25-Dec-16,828,1009,788,308,38,2970
26-Dec-16,844,1006,834,312,36,3032
27-Dec-16,848,1000,853,318,35,3054
28-Dec-16,863,1004,855,319,36,3077
29-Dec-16,852,1006,842,320,37,3057
30-Dec-16,843,1009,845,315,37,3048
31-Dec-16,840,995,847,317,39,3038
